id,front,right,back,left,x,y,yaw
92,299,32766,294,312,2.8441500663757324,-2.7580947875976562,-2.974552869796753
93,311,32766,293,301,2.6086318492889404,-2.4779908657073975,-6.503645896911621
94,341,32766,296,289,2.761667013168335,-2.2425312995910645,-12.190086364746094
95,383,32766,306,303,2.6634881496429443,-2.141529083251953,-17.54051399230957
96,473,32766,373,302,2.5912907123565674,-2.134446144104004,-21.241897583007812
97,599,32766,413,313,2.4749245643615723,-2.1027913093566895,-25.946189880371094
98,633,32766,433,324,2.4342257976531982,-2.1087119579315186,-32.67898941040039
99,551,32766,460,307,2.4031479358673096,-2.1007981300354004,-40.39302062988281
100,519,649,500,301,2.364387035369873,-2.0950493812561035,-46.00303268432617
101,550,640,546,313,2.3269248008728027,-2.1082890033721924,-49.63263702392578
102,582,630,32766,318,2.3120412826538086,-2.1115071773529053,-50.853919982910156
103,591,619,32766,325,2.293816566467285,-2.112560749053955,-47.98166275024414
104,570,605,32766,323,2.2847068309783936,-2.109733819961548,-43.748531341552734
105,540,633,491,325,2.290212392807007,-2.1122117042541504,-32.98677062988281
106,545,829,461,338,2.2862300872802734,-2.126941680908203,-23.521833419799805
107,638,32766,32766,381,2.3068032264709473,-2.118587017059326,-16.007747650146484
108,620,32766,32766,360,2.317852020263672,-2.1096956729888916,-7.436515808105469
109,32766,32766,339,359,2.322319269180298,-2.102540969848633,-0.6070268154144287
110,380,32766,326,398,2.326253652572632,-2.093592643737793,4.800699234008789
111,334,32766,333,520,2.3312089443206787,-2.0898289680480957,11.334391593933105
112,304,992,333,530,2.334132194519043,-2.0838897228240967,16.272125244140625
113,288,947,332,556,2.335245132446289,-2.0757715702056885,21.419710159301758
114,284,855,345,32766,2.3369977474212646,-2.065964698791504,26.082509994506836
115,274,734,32766,32766,2.3373517990112305,-2.0538594722747803,30.712223052978516
116,259,621,121,32766,2.3357884883880615,-2.041539192199707,34.87868881225586
117,250,587,94,32766,2.3337466716766357,-2.030005693435669,35.57274627685547
118,248,582,100,32766,2.334350347518921,-2.020676374435425,35.616180419921875
119,244,581,100,32766,2.3325231075286865,-2.0081541538238525,35.36572265625
120,239,581,93,32766,2.3309667110443115,-1.9947724342346191,35.530784606933594
121,240,575,89,32766,2.3292133808135986,-1.9866386651992798,36.57502365112305
122,235,563,96,32766,2.331360101699829,-1.9791823625564575,36.28208541870117
123,237,573,100,1213,2.334200382232666,-1.9807274341583252,28.33102798461914
124,221,674,32766,32766,2.3384974002838135,-1.9806334972381592,21.999719619750977
125,235,757,32766,32766,2.3397207260131836,-1.9908561706542969,17.81723403930664
126,243,872,32766,474,2.3394861221313477,-2.0027248859405518,12.006587028503418
127,250,1015,338,457,2.3376035690307617,-2.0135409832000732,6.795901775360107
128,260,1035,331,474,2.335901975631714,-2.021761178970337,2.9413323402404785
129,278,1167,322,501,2.334705352783203,-2.0346388816833496,-2.237044334411621
130,323,1511,337,32766,2.33424973487854,-2.044696569442749,-7.579987049102783
131,387,32766,330,32766,2.3338611125946045,-2.0553526878356934,-12.755000114440918
132,550,32766,346,32766,2.330636978149414,-2.064002275466919,-17.202098846435547
133,617,32766,386,32766,2.325477123260498,-2.0731053352355957,-20.049774169921875
134,620,32766,404,32766,2.318427085876465,-2.0796029567718506,-23.137956619262695
135,632,32766,32766,319,2.3143904209136963,-2.0863707065582275,-26.963878631591797
136,649,32766,466,294,2.310227870941162,-2.0932843685150146,-30.124738693237305
137,656,111,475,302,2.3086235523223877,-2.0996408462524414,-30.169967651367188
138,32766,109,32766,309,2.315610647201538,-2.1040055751800537,-25.186010360717773
139,651,155,32766,331,2.3228931427001953,-2.105478048324585,-19.274404525756836
140,622,32766,32766,419,2.327857255935669,-2.104647159576416,-13.471914291381836
141,606,32766,320,32766,2.33219575881958,-2.100924015045166,-6.9944682121276855
142,32766,1591,313,32766,2.334015130996704,-2.0941710472106934,-0.880709171295166
143,364,32766,316,32766,2.3366222381591797,-2.0851879119873047,4.158994197845459
144,320,32766,323,563,2.3357362747192383,-2.073309898376465,8.327750205993652
145,299,984,331,553,2.3382914066314697,-2.0656988620758057,10.516143798828125
146,292,985,341,551,2.339371919631958,-2.056764602661133,13.290813446044922
147,277,971,340,546,2.3364617824554443,-2.044707775115967,15.249812126159668
148,269,971,334,544,2.33126163482666,-2.027906894683838,16.742595672607422
149,270,973,329,542,2.3248438835144043,-2.0161068439483643,15.096850395202637
150,268,1013,331,515,2.321187734603882,-1.9999228715896606,14.29379653930664
