id,front,right,back,left,x,y,yaw
87,152,34,152,69,0.00027517377748154104,-0.0005313192377798259,-0.13287383317947388
88,157,40,150,69,0.0010522897355258465,-0.0010948177659884095,-0.12745192646980286
89,157,37,148,68,0.0008516729576513171,-0.001128860516473651,-0.13576166331768036
90,158,38,152,67,-0.0006944747874513268,-0.0009788922034204006,-0.15248875319957733
91,157,36,153,71,-0.00027753852191381156,-0.00048606234486214817,-0.13572604954242706
92,155,34,152,66,0.0012041868176311255,-0.0012418925762176514,-0.09295905381441116
93,156,42,152,74,0.001182433101348579,-0.00044174157665111125,-0.0947408378124237
94,157,36,149,72,-0.0010024645598605275,-0.0002494520740583539,-0.0943063497543335
95,156,38,147,74,7.95568194007501e-05,-0.0009521609754301608,-0.13612224161624908
96,160,35,152,73,0.0012289665173739195,-0.0011668315855786204,-0.13215120136737823
97,158,42,149,73,-0.000699284952133894,-0.000623042811639607,-0.0991593524813652
98,160,36,153,72,-0.004705974366515875,-0.005655336659401655,-0.1304984986782074
99,158,45,155,66,-0.00183677370660007,-0.018649231642484665,-0.8055434226989746
100,155,79,152,70,-0.008290446363389492,-0.02115679532289505,-0.7667365670204163
101,163,136,149,78,-0.011712521314620972,-0.02258979342877865,-1.110477089881897
102,163,163,154,106,-0.011827283538877964,-0.02995057962834835,-1.234999656677246
103,164,179,154,151,-0.013776917941868305,-0.03534157574176788,-0.8939549326896667
104,165,184,152,167,-0.017266904935240746,-0.03631287068128586,-1.0400216579437256
105,164,185,151,172,-0.01732710562646389,-0.03312598168849945,-0.7373398542404175
106,166,186,148,168,-0.01894364319741726,-0.03340574726462364,-0.8297296762466431
107,165,189,151,169,-0.017160501331090927,-0.0377052016556263,-0.7604376673698425
108,163,182,148,169,-0.018367107957601547,-0.05265283212065697,-0.8826093077659607
109,164,181,147,183,-0.011932281777262688,-0.055346935987472534,-1.034323811531067
110,162,185,146,169,-0.010898330248892307,-0.053326983004808426,-1.2143418788909912
111,164,179,151,186,-0.012584852986037731,-0.039366431534290314,-0.9349810481071472
112,165,180,152,172,-0.012639392167329788,-0.04326169192790985,-0.1021973118185997
113,165,177,146,170,-0.01670680195093155,-0.04268620163202286,-0.12634868919849396
114,162,178,149,175,-0.016868336126208305,-0.042682088911533356,-0.2296152561903
115,164,32766,145,170,-0.01691354438662529,-0.04498336464166641,-0.5927675366401672
116,173,175,148,172,-0.014365680515766144,-0.04848726838827133,-0.7729158401489258
117,166,179,149,176,-0.014592035673558712,-0.04956161975860596,-0.5083181858062744
118,168,190,152,171,-0.013997932896018028,-0.05211986228823662,-0.4546976685523987
119,172,171,152,170,-0.013811424374580383,-0.05402298644185066,-0.2472754865884781
120,169,32766,154,171,-0.014336752705276012,-0.055433206260204315,-0.414172887802124
121,170,171,154,32766,-0.013935968279838562,-0.04821907356381416,-0.6889327764511108
122,170,177,148,172,-0.011996330693364143,-0.04880401864647865,-0.7085307240486145
123,173,190,152,32766,-0.013004008680582047,-0.05593179538846016,-0.7211036682128906
124,173,171,153,169,-0.017308788374066353,-0.05866430699825287,-0.7820486426353455
125,172,171,152,175,-0.02305704914033413,-0.05044521391391754,-0.6779380440711975
126,171,187,154,174,-0.016816237941384315,-0.05002216249704361,-0.8629017472267151
127,164,169,160,173,-0.002971058711409569,-0.05190834403038025,-1.0973550081253052
128,165,189,165,176,-0.0026215286925435066,-0.05378945916891098,-1.373378038406372
129,156,190,171,170,-0.0026959527749568224,-0.055655498057603836,-1.599106788635254
130,146,175,174,175,0.0037731474731117487,-0.055497586727142334,-1.7103184461593628
131,148,174,177,174,0.004233397077769041,-0.05467451363801956,-1.6518499851226807
132,146,188,178,175,0.01226022932678461,-0.055079102516174316,-1.9555624723434448
133,138,175,184,176,0.004065553657710552,-0.057579733431339264,-2.103038787841797
134,136,32766,179,171,0.008929386734962463,-0.056676946580410004,-2.288132667541504
135,130,173,196,174,0.017962785437703133,-0.058192603290081024,-2.7007105350494385
136,127,174,186,176,0.024197276681661606,-0.05908326059579849,-2.8811724185943604
137,126,32766,204,175,0.026443010196089745,-0.059172023087739944,-2.9653589725494385
138,123,174,189,175,0.027448877692222595,-0.060446664690971375,-3.100883960723877
139,124,171,191,175,0.024002589285373688,-0.05268905684351921,-3.253744602203369
140,118,196,193,176,0.02351602166891098,-0.05257505550980568,-3.4973928928375244
141,113,174,201,174,0.022767961025238037,-0.05406363308429718,-3.7973361015319824
142,109,180,203,175,0.020512385293841362,-0.055513445287942886,-3.948033094406128
143,110,180,203,174,0.02060062624514103,-0.04941597580909729,-4.561432361602783
144,108,179,206,176,0.018721459433436394,-0.05228419601917267,-4.899512767791748
145,105,181,210,176,0.02403920888900757,-0.053672682493925095,-4.707367420196533
146,101,176,213,174,0.025648819282650948,-0.050577208399772644,-4.364436626434326
147,99,177,216,173,0.02117042802274227,-0.049338825047016144,-4.94382381439209
148,98,182,216,170,0.023038364946842194,-0.05187314376235008,-5.002159595489502
149,95,185,220,170,0.026940254494547844,-0.04819029942154884,-4.929980278015137
150,93,183,220,168,0.030244722962379456,-0.04927883669734001,-4.7303361892700195
151,87,183,224,169,0.030232179909944534,-0.047488924115896225,-4.65551233291626
152,87,184,229,172,0.03397660702466965,-0.047436799854040146,-4.731142044067383
153,83,183,227,165,0.04331332445144653,-0.05163424462080002,-4.533411502838135
154,81,183,229,171,0.03679702430963516,-0.05415176972746849,-4.266343116760254
155,82,182,232,173,0.04724811762571335,-0.0543292872607708,-4.023047924041748
156,75,180,239,172,0.04356858879327774,-0.05843229219317436,-3.9180920124053955
157,78,177,239,174,0.04973709210753441,-0.062238775193691254,-3.903040885925293
158,73,175,240,175,0.05241119861602783,-0.061873700469732285,-3.830702304840088
159,82,175,244,175,0.06256160885095596,-0.060165729373693466,-4.1974334716796875
160,75,178,245,178,0.0698935016989708,-0.06010755896568298,-4.299293041229248
161,73,175,245,177,0.07613012194633484,-0.0630420446395874,-4.241635799407959
162,71,178,252,180,0.07709454745054245,-0.06211454048752785,-4.195584774017334
163,62,177,248,181,0.08171415328979492,-0.06184294819831848,-4.18726921081543
164,63,176,261,174,0.08446406573057175,-0.06446626782417297,-4.226077556610107
165,60,179,255,173,0.08618120104074478,-0.055513251572847366,-4.292194366455078
166,53,179,255,178,0.08887119591236115,-0.0561184324324131,-4.399919033050537
167,51,182,259,177,0.08872126042842865,-0.055863313376903534,-4.550262451171875
168,47,178,260,173,0.08740001171827316,-0.05668916553258896,-4.476705551147461
169,47,179,260,172,0.08500988036394119,-0.056362781673669815,-4.498510837554932
170,42,181,262,171,0.08049409836530685,-0.05374746769666672,-4.49838924407959
171,41,182,264,170,0.08238059282302856,-0.058139339089393616,-4.445303916931152
172,36,183,268,166,0.08251790702342987,-0.058458246290683746,-4.073308944702148
173,33,179,267,166,0.08714547008275986,-0.058938298374414444,-4.055628776550293
174,32,179,270,169,0.08878420293331146,-0.05901694670319557,-4.21837854385376
175,29,184,266,164,0.08887211978435516,-0.05522049963474274,-4.1875529289245605
176,27,182,274,166,0.09194931387901306,-0.056921493262052536,-4.082821846008301
177,27,181,271,167,0.09283524751663208,-0.05577626824378967,-3.6735475063323975
178,26,179,274,168,0.0952335000038147,-0.056477852165699005,-3.507528305053711
179,25,180,275,166,0.09300126880407333,-0.06086283177137375,-3.4022715091705322
180,25,176,275,168,0.09227615594863892,-0.05877212807536125,-3.1439194679260254
181,28,175,277,173,0.09186014533042908,-0.07046405971050262,-2.838656187057495
182,28,173,274,178,0.09072019159793854,-0.07415355741977692,-2.5726845264434814
183,27,171,276,182,0.09010724723339081,-0.07769393920898438,-2.308307647705078
184,29,168,274,180,0.08908785879611969,-0.08024948835372925,-2.102836847305298
185,28,161,274,185,0.08940768241882324,-0.08376245945692062,-1.904685616493225
186,29,159,275,184,0.09043240547180176,-0.08585034310817719,-1.5224075317382812
187,32,161,273,189,0.08590258657932281,-0.09416843205690384,-1.193817377090454
188,36,176,272,189,0.08431599289178848,-0.09702326357364655,-0.8692474365234375
189,36,153,270,195,0.08587000519037247,-0.10125048458576202,-0.3484448492527008
190,35,168,270,198,0.08518794178962708,-0.10283913463354111,0.08058197051286697
191,36,160,276,203,0.08389550447463989,-0.11091279238462448,0.610464870929718
192,37,157,274,205,0.0844351276755333,-0.11468631774187088,1.0995709896087646
193,41,154,276,211,0.08403995633125305,-0.1242058053612709,1.537667989730835
194,36,147,271,211,0.0837935283780098,-0.13301695883274078,2.0860788822174072
195,42,142,270,219,0.08473169058561325,-0.1385180801153183,2.7835474014282227
196,46,137,273,220,0.08402048796415329,-0.14479373395442963,3.3096325397491455
197,45,132,270,223,0.08525131642818451,-0.14785057306289673,3.535839557647705
198,45,131,269,227,0.08579281717538834,-0.15345950424671173,3.7197153568267822
199,42,125,276,231,0.08488891273736954,-0.15325112640857697,3.8279943466186523
200,45,130,267,233,0.08607277274131775,-0.15727116167545319,3.8435466289520264
201,46,120,276,235,0.08710264414548874,-0.1609889566898346,4.317622661590576
202,46,121,271,240,0.08669990301132202,-0.16637293994426727,4.284816265106201
203,44,116,268,239,0.08614584058523178,-0.17004798352718353,4.320062160491943
204,52,114,267,245,0.08588626980781555,-0.17253655195236206,4.223348140716553
205,48,107,271,248,0.08648824691772461,-0.18169839680194855,4.581644535064697
206,46,104,272,255,0.08719265460968018,-0.19038672745227814,4.9927825927734375
207,48,107,271,261,0.08789800107479095,-0.19518619775772095,5.115617275238037
208,51,100,266,255,0.08800885826349258,-0.19593289494514465,5.12869119644165
209,53,96,267,263,0.08761102706193924,-0.2001127153635025,5.249642372131348
210,51,98,267,260,0.08898735046386719,-0.20319713652133942,5.257614612579346
211,50,93,271,261,0.08836676180362701,-0.20641759037971497,5.33774471282959
212,54,91,268,265,0.08865540474653244,-0.20744790136814117,5.307669162750244
213,49,92,271,264,0.08934614062309265,-0.21547438204288483,5.426904678344727
214,50,87,270,267,0.09002329409122467,-0.22080309689044952,5.79238748550415
215,50,82,269,272,0.08999228477478027,-0.22689524292945862,6.4256696701049805
216,51,80,267,276,0.09054774045944214,-0.23680363595485687,6.46294641494751
217,53,78,266,275,0.09002292901277542,-0.24157442152500153,6.459824085235596
218,52,73,267,279,0.09082809090614319,-0.24635909497737885,6.62927770614624
219,54,68,265,284,0.091188445687294,-0.2512417733669281,6.763326168060303
220,53,79,260,290,0.09191634505987167,-0.25622931122779846,7.0414228439331055
221,55,76,268,292,0.09211716800928116,-0.2603222131729126,7.24325704574585
222,55,71,271,296,0.09283141046762466,-0.2688213586807251,7.214934825897217
223,54,66,265,297,0.09447332471609116,-0.2737879455089569,6.789763450622559
224,55,60,266,302,0.09418778866529465,-0.2785716950893402,7.053635120391846
225,52,60,265,309,0.09440424293279648,-0.2817520201206207,7.446179389953613
226,51,52,268,311,0.09251797199249268,-0.2849569320678711,7.513276100158691
227,53,53,263,309,0.09208470582962036,-0.2879851162433624,7.325090408325195
228,58,48,264,312,0.08974117785692215,-0.29117292165756226,6.9009575843811035
229,55,31,264,315,0.08892356604337692,-0.29227492213249207,7.032772064208984
230,57,24,261,318,0.08871182054281235,-0.29822051525115967,6.884646415710449
231,62,27,254,320,0.08725912123918533,-0.3002205789089203,7.019360065460205
232,59,21,257,321,0.08665303885936737,-0.3007281720638275,6.959773063659668
233,61,17,257,324,0.08729640394449234,-0.301836758852005,6.7051777839660645
234,61,19,257,323,0.08570356667041779,-0.30417653918266296,6.463891506195068
235,65,17,254,328,0.08488328009843826,-0.30500879883766174,6.5280280113220215
236,67,16,252,329,0.08416669815778732,-0.3045586347579956,6.341219902038574
237,68,18,252,326,0.08449457585811615,-0.30424389243125916,6.227430820465088
238,67,16,250,327,0.084575355052948,-0.30487626791000366,6.129659175872803
239,68,14,247,328,0.08964653313159943,-0.30701011419296265,6.158595085144043
240,74,15,246,326,0.08755391836166382,-0.3072402775287628,6.126587390899658
241,74,15,246,330,0.08599075675010681,-0.3074500262737274,6.138625621795654
242,78,13,244,329,0.08629020303487778,-0.307230681180954,5.979763507843018
243,82,12,245,328,0.08170795440673828,-0.3076833486557007,5.858519077301025
244,72,10,238,332,0.08296510577201843,-0.30803582072257996,5.64143180847168
245,71,9,241,330,0.0771600753068924,-0.30968841910362244,5.6006622314453125
246,75,13,238,331,0.07421069592237473,-0.3099146783351898,5.541165828704834
247,82,12,236,330,0.07765060663223267,-0.3094508945941925,5.473171234130859
248,85,11,229,330,0.06755155324935913,-0.30907142162323,5.623822212219238
249,88,9,227,329,0.06838702410459518,-0.3090095520019531,5.616612434387207
250,83,9,225,335,0.06793545186519623,-0.30761438608169556,5.4197587966918945
251,89,12,222,327,0.06684864312410355,-0.30626848340034485,5.188100337982178
252,93,14,222,326,0.07059831917285919,-0.3055013418197632,4.893339157104492
253,100,10,220,330,0.06344349682331085,-0.30546435713768005,4.919726848602295
254,97,17,216,326,0.06209277734160423,-0.3042398989200592,4.7747111320495605
255,100,15,216,325,0.06017644703388214,-0.3051092028617859,4.768704891204834
256,98,14,217,330,0.0615195594727993,-0.30397140979766846,4.75282096862793
257,101,12,211,329,0.06174933910369873,-0.3042539656162262,4.7899580001831055
258,101,13,214,329,0.053606532514095306,-0.30581915378570557,4.811122417449951
259,105,9,206,330,0.048880886286497116,-0.3065354526042938,4.754125595092773
260,109,15,205,328,0.05043768510222435,-0.30703672766685486,4.627501964569092
261,114,14,205,328,0.04608583077788353,-0.307785302400589,4.6180500984191895
262,116,12,203,332,0.04093930125236511,-0.30787578225135803,4.7072343826293945
263,115,13,201,325,0.03685683384537697,-0.3074847459793091,4.725700378417969
264,118,7,199,332,0.0384698323905468,-0.31103840470314026,4.720857620239258
265,123,7,197,329,0.0319758765399456,-0.3113318681716919,4.70383882522583
266,123,7,192,331,0.030841592699289322,-0.3114822208881378,4.648929595947266
267,126,6,190,332,0.029926713556051254,-0.31266167759895325,4.601389408111572
268,127,4,189,332,0.033833350986242294,-0.31055355072021484,4.366940498352051
269,130,6,191,328,0.02611558511853218,-0.3104686439037323,4.32653284072876
270,131,8,189,332,0.023000216111540794,-0.30928507447242737,4.298182487487793
271,134,10,187,332,0.02510489709675312,-0.3049255311489105,4.147880554199219
272,134,10,182,328,0.023303935304284096,-0.30429306626319885,3.9827351570129395
273,138,15,178,328,0.024788333103060722,-0.30241110920906067,3.8837661743164062
274,144,15,181,328,0.015932215377688408,-0.30419960618019104,3.9437124729156494
275,145,12,179,329,0.014253290370106697,-0.3035028874874115,4.113913536071777
276,150,12,175,327,0.009764427319169044,-0.3037361800670624,4.1758036613464355
277,152,11,175,327,0.011054996401071548,-0.3037893772125244,4.17766809463501
278,149,11,183,326,0.013855415396392345,-0.304609090089798,4.2418951988220215
279,153,8,167,328,0.00547722028568387,-0.30528539419174194,4.253357887268066
280,159,11,179,327,0.004197787027806044,-0.3060314357280731,4.224540710449219
281,158,9,166,326,-0.0007721855072304606,-0.30644354224205017,4.268754005432129
282,160,10,175,332,-0.004053452983498573,-0.3072621822357178,4.294778823852539
283,161,9,162,328,-0.0038170714396983385,-0.30745580792427063,4.228530406951904
284,165,9,168,329,-0.011056429706513882,-0.3067682981491089,4.148212909698486
285,166,11,171,330,-0.012065526098012924,-0.30762675404548645,4.0647807121276855
286,172,9,166,330,-0.016635114327073097,-0.30832433700561523,3.973069667816162
287,169,11,160,329,-0.02339625172317028,-0.3084981143474579,3.9298887252807617
288,162,10,161,324,-0.025837091729044914,-0.30884936451911926,3.8458714485168457
289,175,13,158,328,-0.030712993815541267,-0.30679798126220703,3.72194242477417
290,167,11,155,326,-0.030622148886322975,-0.30672121047973633,3.5437726974487305
291,171,12,158,329,-0.03263062611222267,-0.30727770924568176,3.3733630180358887
292,171,15,155,328,-0.0350303016602993,-0.3070777952671051,3.2057855129241943
293,173,14,149,327,-0.03841501474380493,-0.3075125217437744,3.1195476055145264
294,173,13,153,326,-0.034220270812511444,-0.308184951543808,3.110684633255005
295,179,13,147,325,-0.04111253097653389,-0.3067883849143982,3.096670150756836
296,179,12,146,325,-0.04339204356074333,-0.3066907823085785,3.142531156539917
297,181,16,144,326,-0.040819451212882996,-0.30513113737106323,3.155021905899048
298,183,16,137,324,-0.05027129873633385,-0.306454062461853,3.1014761924743652
299,186,21,137,321,-0.049485236406326294,-0.3051221966743469,3.0274648666381836
300,187,17,140,320,-0.0515628345310688,-0.3039053678512573,2.874194860458374
301,188,20,132,318,-0.061679430305957794,-0.3040550947189331,2.727290391921997
302,190,24,129,323,-0.07074553519487381,-0.30539706349372864,2.6031901836395264
303,194,22,129,318,-0.08004014939069748,-0.3059576153755188,2.5924527645111084
304,194,22,124,319,-0.09264306724071503,-0.3062540590763092,2.380296230316162
305,203,22,120,321,-0.10031913220882416,-0.30560067296028137,1.867327094078064
306,206,21,114,321,-0.10550294816493988,-0.3052680790424347,1.4573285579681396
307,208,22,112,319,-0.11449523270130157,-0.30450570583343506,1.3671011924743652
308,209,27,108,317,-0.11785614490509033,-0.3036481738090515,1.1228511333465576
309,208,21,114,321,-0.11756482720375061,-0.30379894375801086,1.4524787664413452
310,213,22,111,316,-0.12118379026651382,-0.30263611674308777,1.7149473428726196
311,216,23,110,318,-0.12166319787502289,-0.30109748244285583,1.9129685163497925
312,218,26,107,316,-0.12388026714324951,-0.2982994318008423,2.2462656497955322
313,217,28,103,314,-0.1248169094324112,-0.2928202748298645,2.4419219493865967
314,225,29,104,313,-0.12925362586975098,-0.2917616069316864,2.765719413757324
315,227,33,101,307,-0.1342899650335312,-0.29011616110801697,2.7855799198150635
316,231,32,100,310,-0.1380777359008789,-0.29125291109085083,3.2539751529693604
317,233,31,97,306,-0.14051085710525513,-0.29116854071617126,3.0384104251861572
318,231,31,92,309,-0.14260435104370117,-0.29186928272247314,2.9047162532806396
319,237,32,93,307,-0.14724326133728027,-0.2920681834220886,2.839632749557495
320,238,34,89,307,-0.15065918862819672,-0.2932092249393463,3.040388822555542
321,241,33,91,305,-0.1567210853099823,-0.29406940937042236,3.199444532394409
322,242,37,89,307,-0.16115912795066833,-0.2947203516960144,3.4195384979248047
323,248,34,87,306,-0.16823451220989227,-0.2951887547969818,3.7287216186523438
324,250,33,84,308,-0.1749391108751297,-0.2962222695350647,3.7661678791046143
325,254,29,77,307,-0.17884637415409088,-0.2976711690425873,3.6512327194213867
326,252,30,77,306,-0.18305157124996185,-0.29819464683532715,3.6170499324798584
327,257,31,75,307,-0.18437138199806213,-0.2987762987613678,3.6706676483154297
328,256,28,72,309,-0.18974317610263824,-0.3037804663181305,3.8084475994110107
329,261,25,78,307,-0.1933910995721817,-0.3059113621711731,3.8796167373657227
330,260,27,73,312,-0.1970159411430359,-0.3045843839645386,3.934084177017212
331,262,27,71,312,-0.1992633193731308,-0.3049350082874298,4.031586647033691
332,264,26,73,311,-0.20361395180225372,-0.30453750491142273,4.202812671661377
333,264,27,65,313,-0.2059287130832672,-0.30092889070510864,4.105513572692871
334,267,26,66,310,-0.20710045099258423,-0.30068349838256836,4.034593105316162
335,270,27,61,310,-0.2097836583852768,-0.30028027296066284,3.7746598720550537
336,269,26,61,307,-0.2097785472869873,-0.3001291751861572,3.7296907901763916
337,271,29,55,312,-0.21173954010009766,-0.3002423942089081,3.628077507019043
338,275,29,60,307,-0.21328769624233246,-0.2971820831298828,3.3711066246032715
339,272,29,58,305,-0.21328672766685486,-0.29479604959487915,3.104562282562256
340,271,35,54,300,-0.21388086676597595,-0.2896941900253296,2.745692491531372
341,272,40,50,299,-0.2133263349533081,-0.288519948720932,2.6491129398345947
342,272,51,52,297,-0.21385733783245087,-0.2839604914188385,2.65594744682312
343,275,55,52,298,-0.21476148068904877,-0.2778470814228058,2.598792791366577
344,271,59,51,297,-0.21458685398101807,-0.27388089895248413,2.4972169399261475
345,271,62,57,291,-0.2144070863723755,-0.2693489193916321,2.4424519538879395
346,273,66,55,292,-0.2156851440668106,-0.26619952917099,2.401975154876709
347,273,66,58,288,-0.21600723266601562,-0.2609868049621582,2.4065804481506348
348,272,69,53,287,-0.21564438939094543,-0.25784870982170105,2.2724545001983643
349,276,73,55,288,-0.21515242755413055,-0.25270089507102966,2.0909886360168457
350,274,75,53,283,-0.21477793157100677,-0.2471821904182434,1.7978098392486572
351,277,82,52,280,-0.21462546288967133,-0.24190811812877655,1.6118717193603516
352,271,65,54,280,-0.21198539435863495,-0.24042505025863647,1.584182858467102
353,274,84,54,279,-0.21010132133960724,-0.2394459992647171,1.5279173851013184
354,268,70,54,277,-0.20985159277915955,-0.23607929050922394,1.7988371849060059
355,269,70,58,275,-0.21171146631240845,-0.23353911936283112,1.472764253616333
356,269,73,53,269,-0.21290266513824463,-0.22995604574680328,1.1332581043243408
357,271,75,53,267,-0.21251308917999268,-0.225347101688385,0.7397235035896301
358,271,74,52,269,-0.21384695172309875,-0.22119863331317902,0.5939338803291321
359,271,80,53,270,-0.21526044607162476,-0.21667742729187012,0.33365949988365173
