id,front,right,back,left,x,y,yaw
621,64,241,283,105,0.14813163876533508,0.12570308148860931,5.7621941566467285
622,64,241,283,105,0.1475830227136612,0.12601259350776672,5.700296401977539
623,65,241,283,105,0.14759130775928497,0.12692192196846008,5.681145668029785
624,65,241,283,105,0.14664366841316223,0.1283106505870819,5.668190956115723
625,65,248,283,105,0.146495059132576,0.12828268110752106,5.62030553817749
626,65,248,283,105,0.1456879824399948,0.12921826541423798,5.532742977142334
627,66,248,283,105,0.1452515572309494,0.13070014119148254,5.4653401374816895
628,66,248,278,102,0.14489297568798065,0.13141672313213348,5.4198808670043945
629,66,246,278,102,0.14416027069091797,0.13210593163967133,5.439871788024902
630,66,246,278,102,0.14397208392620087,0.13358330726623535,5.429164886474609
631,66,246,278,102,0.14329849183559418,0.13626526296138763,5.3290181159973145
632,66,246,285,102,0.14336629211902618,0.13705691695213318,5.174522399902344
633,66,254,285,102,0.14329636096954346,0.13835389912128448,5.130460739135742
634,66,254,285,102,0.14277605712413788,0.14100612699985504,5.110653400421143
635,68,254,285,102,0.14268144965171814,0.14201685786247253,5.060119152069092
636,68,254,281,96,0.14258934557437897,0.14387792348861694,4.980319499969482
637,68,252,281,96,0.14240321516990662,0.14543165266513824,4.92860221862793
638,68,252,281,96,0.1424146145582199,0.1465337872505188,4.844429969787598
639,64,252,281,96,0.14149291813373566,0.14742450416088104,4.759815216064453
640,64,252,278,92,0.1412087380886078,0.14899666607379913,4.575238227844238
641,64,259,278,92,0.14094068109989166,0.14922192692756653,4.520679473876953
642,64,259,278,92,0.13965937495231628,0.1495458036661148,4.550851345062256
643,69,259,278,92,0.13967883586883545,0.15053501725196838,4.495952606201172
644,69,259,277,91,0.1385735124349594,0.14981406927108765,4.421289443969727
645,69,255,277,91,0.13697202503681183,0.14898882806301117,4.357914447784424
646,69,255,277,91,0.1375185251235962,0.1518821120262146,4.1705546379089355
647,67,255,277,91,0.13774330914020538,0.15230673551559448,4.109258651733398
648,67,255,270,86,0.13642016053199768,0.1537538468837738,4.0450334548950195
649,67,259,270,86,0.1342640519142151,0.1559014618396759,3.9301183223724365
650,67,259,270,86,0.13406802713871002,0.15722452104091644,3.815530776977539
651,70,259,270,86,0.13299553096294403,0.15799997746944427,3.8088531494140625
652,70,259,272,85,0.13327522575855255,0.15816092491149902,3.7277395725250244
653,70,270,272,85,0.13201163709163666,0.16118237376213074,3.6985604763031006
654,70,270,272,85,0.13078103959560394,0.16157056391239166,3.4552438259124756
655,68,270,272,85,0.1303376704454422,0.16180899739265442,3.26411509513855
656,68,270,273,77,0.12880569696426392,0.1647031456232071,3.077176094055176
657,68,275,273,77,0.12791350483894348,0.16497379541397095,2.992546319961548
658,68,275,273,77,0.12766265869140625,0.1650545597076416,2.8648898601531982
659,73,275,273,77,0.127537339925766,0.16539321839809418,2.871932029724121
660,73,275,268,74,0.12766854465007782,0.16596172749996185,2.840606927871704
661,73,280,268,74,0.12750697135925293,0.1684088110923767,2.839203119277954
662,73,280,268,74,0.12764494121074677,0.16996407508850098,3.0595428943634033
663,67,280,268,74,0.12874767184257507,0.16896119713783264,3.1902916431427
664,67,280,266,76,0.12914009392261505,0.16979703307151794,3.193222999572754
665,67,287,266,76,0.1302834153175354,0.17088717222213745,3.1737425327301025
666,67,287,266,76,0.12957565486431122,0.17220714688301086,3.253674030303955
667,71,287,266,76,0.13224121928215027,0.1774682104587555,3.246367931365967
668,71,287,270,73,0.13263291120529175,0.17617081105709076,3.3171114921569824
669,71,287,270,73,0.132575124502182,0.1776805818080902,3.4333207607269287
670,71,287,270,73,0.13189341127872467,0.179579958319664,3.4783236980438232
671,65,287,270,73,0.13201859593391418,0.1819451004266739,3.5921738147735596
672,65,287,270,72,0.13221362233161926,0.18047869205474854,3.709937810897827
673,65,290,270,72,0.13205456733703613,0.182233527302742,3.7417938709259033
674,65,290,270,72,0.1317487210035324,0.18314699828624725,3.732997417449951
675,69,290,270,72,0.13174815475940704,0.18552783131599426,3.740827798843384
676,69,290,263,66,0.13249145448207855,0.18438859283924103,3.686427593231201
677,69,292,263,66,0.13250921666622162,0.18550428748130798,3.6215715408325195
678,69,292,263,66,0.13344773650169373,0.18476365506649017,3.6034228801727295
679,64,292,263,66,0.13390569388866425,0.18525053560733795,3.6943202018737793
680,64,292,271,76,0.13283292949199677,0.18475055694580078,3.7163894176483154
681,64,284,271,76,0.13508868217468262,0.18834266066551208,3.639415740966797
682,64,284,271,76,0.1348622739315033,0.18907511234283447,3.5376856327056885
683,61,284,271,76,0.13458259403705597,0.18804271519184113,3.4773623943328857
684,61,284,268,75,0.13580095767974854,0.1887718141078949,3.489049196243286
685,61,281,268,75,0.13634856045246124,0.1890265792608261,3.4351067543029785
686,61,281,268,75,0.13646353781223297,0.19029417634010315,3.3542206287384033
687,60,281,268,75,0.1365368515253067,0.19162698090076447,3.371730089187622
688,60,281,275,75,0.13686034083366394,0.19282923638820648,3.3208119869232178
689,60,290,275,75,0.13658787310123444,0.19280336797237396,3.2149667739868164
690,60,290,275,75,0.1366443783044815,0.19201689958572388,3.160475015640259
691,61,290,275,75,0.13547858595848083,0.1946445256471634,3.2804408073425293
692,61,290,273,66,0.13501818478107452,0.19531507790088654,3.3399746417999268
693,61,291,273,66,0.13535639643669128,0.19626384973526,3.2858712673187256
694,61,291,273,66,0.13547545671463013,0.1962471753358841,3.23262357711792
695,62,291,273,66,0.13580907881259918,0.1978023648262024,3.182845115661621
696,62,291,271,64,0.13553647696971893,0.19829879701137543,3.1687731742858887
697,62,293,271,64,0.13531027734279633,0.1989947408437729,3.1739516258239746
698,62,293,271,64,0.1352027952671051,0.19908753037452698,3.20288348197937
699,63,293,271,64,0.13543036580085754,0.20051822066307068,3.287645101547241
700,63,293,271,61,0.13569849729537964,0.201033353805542,3.2404191493988037
701,63,297,271,61,0.13555245101451874,0.20254331827163696,3.1602513790130615
702,63,297,271,61,0.1345854252576828,0.20377755165100098,3.1818461418151855
703,60,297,271,61,0.13424840569496155,0.20458318293094635,3.2383904457092285
704,60,297,262,62,0.1342722326517105,0.20518642663955688,3.2597079277038574
705,60,300,262,62,0.13441109657287598,0.2061413675546646,3.185086965560913
706,60,300,262,62,0.13783906400203705,0.2059314101934433,3.1530895233154297
707,59,300,262,62,0.13922899961471558,0.20759326219558716,3.1637661457061768
708,59,300,270,54,0.1392447054386139,0.20830751955509186,3.1290829181671143
709,59,304,270,54,0.1395627111196518,0.2107214331626892,3.1696972846984863
710,59,304,270,54,0.13967828452587128,0.2144002914428711,3.31905198097229
711,58,304,270,54,0.1399880200624466,0.2158641219139099,3.519037961959839
712,58,304,265,49,0.14048342406749725,0.21448954939842224,3.5202958583831787
713,58,303,265,49,0.14028237760066986,0.2148921638727188,3.5068368911743164
714,58,303,265,49,0.13882336020469666,0.2161351442337036,3.460134744644165
715,60,303,265,49,0.13839419186115265,0.21671052277088165,3.557931661605835
716,60,303,273,47,0.1393183320760727,0.21825820207595825,3.7744038105010986
717,60,297,273,47,0.13816405832767487,0.21910835802555084,3.834709644317627
718,60,297,273,47,0.13799598813056946,0.21978512406349182,3.801408052444458
719,59,297,273,47,0.13872282207012177,0.2197672426700592,3.6788723468780518
720,59,297,270,46,0.1387978345155716,0.2199985831975937,3.6714377403259277
721,59,309,270,46,0.13990476727485657,0.21881596744060516,3.85224986076355
722,59,309,270,46,0.1389523297548294,0.217022106051445,3.914271593093872
723,58,309,270,46,0.13963112235069275,0.21922194957733154,3.831094264984131
724,58,309,273,43,0.1415276974439621,0.22162528336048126,3.8567001819610596
725,58,307,273,43,0.14251814782619476,0.22239895164966583,3.952108144760132
726,58,307,273,43,0.14129246771335602,0.2220018059015274,3.8766696453094482
727,62,307,273,43,0.14184702932834625,0.22277723252773285,3.777400493621826
728,62,307,265,44,0.14176268875598907,0.22491027414798737,3.8403098583221436
729,62,308,265,44,0.14290010929107666,0.22555096447467804,4.024499416351318
730,62,308,265,44,0.1418825387954712,0.22617265582084656,4.001376628875732
731,59,308,265,44,0.14207011461257935,0.2251177281141281,3.897962808609009
732,59,308,279,36,0.14176644384860992,0.22519735991954803,3.9314563274383545
733,59,310,279,36,0.14185194671154022,0.22612299025058746,3.950497627258301
734,59,310,279,36,0.1424059420824051,0.2264593094587326,3.8882715702056885
735,58,310,279,36,0.1411639153957367,0.22783638536930084,3.771389961242676
736,58,310,265,29,0.14153960347175598,0.2284681797027588,3.616945266723633
737,58,314,265,29,0.1408124417066574,0.228528693318367,3.3568801879882812
738,58,314,265,29,0.14025239646434784,0.2286689281463623,3.227849245071411
739,53,314,265,29,0.13999328017234802,0.22912268340587616,3.2364141941070557
740,53,314,272,24,0.14026346802711487,0.2313525527715683,3.3091371059417725
741,53,316,272,24,0.13944324851036072,0.2314583957195282,3.282072067260742
742,53,316,272,24,0.13942140340805054,0.23255284130573273,3.236387014389038
743,52,316,272,24,0.1398627758026123,0.23248420655727386,3.2415809631347656
744,52,316,264,26,0.13931874930858612,0.23242957890033722,3.3355138301849365
745,52,312,264,26,0.13963153958320618,0.23282529413700104,3.5061821937561035
746,52,312,264,26,0.13975156843662262,0.2334391325712204,3.491833209991455
747,55,312,264,26,0.1398897022008896,0.23321233689785004,3.351550817489624
748,55,312,267,23,0.14052946865558624,0.23356838524341583,3.3003392219543457
749,55,317,267,23,0.14160776138305664,0.2352052927017212,3.3164329528808594
750,55,317,267,23,0.14163298904895782,0.23575951159000397,3.3209481239318848
751,53,317,267,23,0.1422717273235321,0.23609063029289246,3.1765706539154053
752,53,317,267,22,0.14203354716300964,0.23769448697566986,3.0581445693969727
753,53,314,267,22,0.13829362392425537,0.2398439198732376,2.990758180618286
754,53,314,267,22,0.13853499293327332,0.23989249765872955,3.044644832611084
755,54,314,267,22,0.13858313858509064,0.23975588381290436,3.106633186340332
756,54,314,262,21,0.13762669265270233,0.2400560826063156,3.068571090698242
757,54,315,262,21,0.1377287209033966,0.23997406661510468,3.0135674476623535
758,54,315,262,21,0.13777406513690948,0.24027571082115173,3.0773067474365234
759,55,315,262,21,0.1372772604227066,0.240547776222229,3.2121713161468506
760,55,315,257,16,0.13766974210739136,0.24116548895835876,3.2107200622558594
761,55,316,257,16,0.13736161589622498,0.24075892567634583,3.249103546142578
762,55,316,257,16,0.13744013011455536,0.24089640378952026,3.254896879196167
763,51,316,257,16,0.1375577598810196,0.2409656047821045,3.260798215866089
764,51,316,260,19,0.1386515498161316,0.2403707355260849,3.2779974937438965
765,51,317,260,19,0.13804300129413605,0.24028903245925903,3.328566551208496
766,51,317,260,19,0.13799192011356354,0.23865267634391785,3.3592894077301025
767,57,317,260,19,0.13890820741653442,0.24083293974399567,3.3683364391326904
768,57,317,260,16,0.13996122777462006,0.24108563363552094,3.473845958709717
769,57,321,260,16,0.14036791026592255,0.24183204770088196,3.6000046730041504
770,57,321,260,16,0.1433619111776352,0.24170441925525665,3.6886720657348633
771,61,321,260,16,0.13603590428829193,0.24236419796943665,3.6396279335021973
772,61,321,260,16,0.13783687353134155,0.24250014126300812,3.627845287322998
773,61,323,260,16,0.13785749673843384,0.24255700409412384,3.7673397064208984
774,61,323,260,16,0.1308218538761139,0.2423733025789261,3.912384271621704
775,59,323,260,16,0.13281968235969543,0.24222323298454285,4.02682638168335
776,59,323,255,14,0.1239326149225235,0.24149836599826813,4.033676624298096
777,59,317,255,14,0.12393482774496078,0.24150118231773376,4.068617343902588
778,59,317,255,14,0.12645338475704193,0.2416260689496994,4.160843849182129
779,64,317,255,14,0.12956786155700684,0.24168939888477325,4.307604789733887
780,64,317,255,13,0.13212676346302032,0.2421664595603943,4.284742832183838
781,64,318,255,13,0.13590778410434723,0.24246685206890106,4.2896952629089355
782,64,318,255,13,0.13739055395126343,0.24316221475601196,4.385281085968018
783,71,318,255,13,0.1308266818523407,0.24254173040390015,4.634762287139893
784,71,318,260,14,0.13106238842010498,0.2424888014793396,4.743494987487793
785,71,320,260,14,0.13211311399936676,0.24252046644687653,4.764761924743652
786,71,320,260,14,0.12607243657112122,0.24210721254348755,4.794219017028809
787,75,320,260,14,0.12674792110919952,0.24281542003154755,4.884311676025391
788,75,320,252,16,0.12715202569961548,0.24272191524505615,4.9893341064453125
789,75,316,252,16,0.12695826590061188,0.24270537495613098,5.099846363067627
790,75,316,252,16,0.11992450803518295,0.24124696850776672,5.228437900543213
791,75,316,252,16,0.1190548986196518,0.240956112742424,5.274662494659424
792,75,316,270,15,0.12071787565946579,0.24086926877498627,5.314453601837158
793,75,318,270,15,0.12012447416782379,0.2406727522611618,5.468895435333252
794,75,318,270,15,0.11994005739688873,0.24011512100696564,5.546833515167236
795,79,318,270,15,0.1153845489025116,0.2397402673959732,5.5588507652282715
796,79,318,252,16,0.11378953605890274,0.23979157209396362,5.539551734924316
797,79,323,252,16,0.1138138398528099,0.2395942360162735,5.628287315368652
798,79,323,252,16,0.1152595728635788,0.24020233750343323,5.696157455444336
799,82,323,252,16,0.11524753272533417,0.24012263119220734,5.744439125061035
800,82,323,257,21,0.10875362902879715,0.23949594795703888,5.719981670379639
801,82,316,257,21,0.10996045172214508,0.239643856883049,5.674902439117432
802,82,316,257,21,0.10445374995470047,0.2389671951532364,5.73935604095459
803,73,316,257,21,0.10495439916849136,0.23889178037643433,5.8751983642578125
804,73,316,250,14,0.10087216645479202,0.23858536779880524,5.906899452209473
805,73,321,250,14,0.09038292616605759,0.2374255210161209,5.885354042053223
806,73,321,250,14,0.09195393323898315,0.23739448189735413,5.947721481323242
807,76,321,250,14,0.08687936514616013,0.23659688234329224,6.050473690032959
808,76,321,249,15,0.0898459404706955,0.23744025826454163,5.983290672302246
809,76,315,249,15,0.08941687643527985,0.23806259036064148,5.9273881912231445
810,76,315,249,15,0.09224890172481537,0.23785695433616638,5.928167819976807
811,82,315,249,15,0.08671817928552628,0.23683761060237885,5.951672554016113
812,82,315,245,18,0.08652340620756149,0.23724831640720367,5.928578853607178
813,82,316,245,18,0.07828441262245178,0.23660123348236084,5.911927223205566
814,82,316,245,18,0.08062272518873215,0.2366999387741089,5.936850547790527
815,84,316,245,18,0.07255001366138458,0.2357846051454544,5.970874786376953
816,84,316,245,16,0.07297995686531067,0.23610492050647736,5.944823265075684
817,84,322,245,16,0.06795278936624527,0.23523874580860138,5.946708679199219
818,84,322,245,16,0.06831443309783936,0.2352500706911087,5.917775630950928
819,83,322,245,16,0.06732431799173355,0.23498806357383728,5.954326629638672
820,83,322,239,14,0.06226663663983345,0.23441928625106812,5.993786334991455
821,83,321,239,14,0.06402236223220825,0.23463159799575806,5.9786458015441895
822,83,321,239,14,0.06294120103120804,0.234248086810112,6.014104843139648
823,88,321,239,14,0.05874403193593025,0.2330380529165268,6.010801315307617
824,88,321,237,16,0.0598544217646122,0.23330149054527283,5.910153388977051
825,88,317,237,16,0.05965614318847656,0.23320461809635162,5.8352742195129395
826,88,317,237,16,0.051948726177215576,0.23229312896728516,5.887444496154785
827,92,317,237,16,0.05346544459462166,0.23205512762069702,5.939654350280762
828,92,317,232,18,0.05347123742103577,0.23189735412597656,5.985764026641846
829,92,321,232,18,0.05523357540369034,0.23189876973628998,6.032928943634033
830,92,321,232,18,0.058897387236356735,0.2323383390903473,6.114333152770996
831,96,321,232,18,0.0595599040389061,0.23258788883686066,6.105035305023193
832,96,321,239,13,0.05895363911986351,0.23215395212173462,6.075479030609131
833,96,321,239,13,0.06243171542882919,0.23244261741638184,6.063560485839844
834,96,321,239,13,0.06397590041160583,0.2324391007423401,6.0844268798828125
835,100,321,239,13,0.06386003643274307,0.23265379667282104,6.084050178527832
836,100,321,230,18,0.06422418355941772,0.23306699097156525,6.0560302734375
837,100,320,230,18,0.05697781220078468,0.23249347507953644,6.057802200317383
838,100,320,230,18,0.058281078934669495,0.23241502046585083,6.081113815307617
839,100,320,230,18,0.05687772482633591,0.23230421543121338,6.090129375457764
840,100,320,227,17,0.05202934890985489,0.2320457100868225,6.05049467086792
841,100,319,227,17,0.05332740768790245,0.23222903907299042,6.068061351776123
842,100,319,227,17,0.053905218839645386,0.2326955646276474,6.084000587463379
843,102,319,227,17,0.04770168289542198,0.23154568672180176,6.212349891662598
844,102,319,227,17,0.047146737575531006,0.23181094229221344,6.374224662780762
845,102,317,227,17,0.04731998220086098,0.2320908159017563,6.449345588684082
846,102,317,227,17,0.04112726077437401,0.231150820851326,6.4384050369262695
847,102,317,227,17,0.042820435017347336,0.23077769577503204,6.459805488586426
848,102,317,224,16,0.04175277799367905,0.23060907423496246,6.486875534057617
849,102,315,224,16,0.04181482270359993,0.23112688958644867,6.489292144775391
850,102,315,224,16,0.04119881987571716,0.2311394363641739,6.47418737411499
851,104,315,224,16,0.03616348281502724,0.23014678061008453,6.471401691436768
852,104,315,222,18,0.03769829496741295,0.2300207018852234,6.498580455780029
853,104,311,222,18,0.037042681127786636,0.22992318868637085,6.5142669677734375
854,104,311,222,18,0.036062221974134445,0.2301953136920929,6.566476345062256
855,107,311,222,18,0.033580318093299866,0.22959527373313904,6.654247283935547
856,107,311,217,20,0.03229541331529617,0.2291918843984604,6.751178741455078
857,107,311,217,20,0.03221717104315758,0.22898201644420624,6.797818183898926
858,107,311,217,20,0.032802194356918335,0.2286904752254486,6.78618860244751
859,106,311,217,20,0.032081540673971176,0.2302367389202118,6.797511577606201
860,106,311,217,18,0.02993985265493393,0.23147349059581757,6.81874418258667
861,106,314,217,18,0.0315871462225914,0.23167018592357635,6.742828845977783
862,106,314,217,18,0.03083375096321106,0.23199178278446198,6.773981094360352
863,106,314,217,18,0.03169192001223564,0.2316315472126007,6.793578624725342
864,106,314,216,13,0.031440045684576035,0.23257705569267273,6.830603122711182
865,106,316,216,13,0.02908417209982872,0.23280584812164307,6.745599269866943
866,106,316,216,13,0.028569420799613,0.2329687923192978,6.693006992340088
867,107,316,216,13,0.02444978803396225,0.23299288749694824,6.629776477813721
868,107,316,216,14,0.025007298216223717,0.23312348127365112,6.5835442543029785
869,107,315,216,14,0.024881452322006226,0.2331898957490921,6.603695392608643
870,107,315,216,14,0.02401028200984001,0.2336067408323288,6.565488815307617
871,109,315,216,14,0.02268967591226101,0.23344643414020538,6.564958572387695
872,109,315,211,14,0.0218572486191988,0.23286671936511993,6.571287155151367
873,109,316,211,14,0.01869892328977585,0.2325461059808731,6.601457118988037
874,109,316,211,14,0.019223367795348167,0.23277606070041656,6.587019920349121
875,112,316,211,14,0.018570881336927414,0.23285111784934998,6.557945728302002
876,112,316,214,12,0.018459545448422432,0.23301789164543152,6.477677822113037
877,112,318,214,12,0.01877474971115589,0.23310822248458862,6.47871732711792
878,112,318,214,12,0.017887530848383904,0.23328569531440735,6.430714130401611
879,112,318,214,12,0.01762583665549755,0.23397713899612427,6.384354114532471
880,112,318,216,13,0.008743438869714737,0.2322697639465332,6.395392417907715
881,112,317,216,13,0.01058300118893385,0.23291374742984772,6.414661407470703
882,112,317,216,13,0.01000644639134407,0.23249971866607666,6.445130825042725
883,115,317,216,13,0.00983024388551712,0.2329455018043518,6.475926876068115
884,115,317,210,12,0.006648602429777384,0.23219986259937286,6.515531063079834
885,115,312,210,12,0.005031452048569918,0.23208624124526978,6.5331034660339355
886,115,312,210,12,0.004729180596768856,0.23190119862556458,6.591002464294434
887,120,312,210,12,0.005781708285212517,0.2313152253627777,6.612037181854248
888,120,312,208,12,0.006042405962944031,0.23178870975971222,6.592899799346924
889,120,317,208,12,0.006009334698319435,0.23098930716514587,6.598474025726318
890,120,317,208,12,0.006391064263880253,0.2322644293308258,6.664063453674316
891,124,317,208,12,0.006226873956620693,0.23315168917179108,6.741901397705078
892,124,317,207,11,0.006386058405041695,0.23325641453266144,6.779570579528809
893,124,323,207,11,0.008053050376474857,0.23264910280704498,6.754953384399414
894,124,323,207,11,0.004563446156680584,0.2322683334350586,6.742099761962891
895,122,323,207,11,0.0008350515272468328,0.2324412763118744,6.774952411651611
896,122,323,205,11,0.0009650290594436228,0.23250924050807953,6.956314563751221
897,122,318,205,11,-0.00013949163258075714,0.232389435172081,7.038583755493164
898,122,318,205,11,-0.0006757819792255759,0.23177486658096313,7.0323309898376465
899,128,318,205,11,-0.0014901591930538416,0.23170851171016693,7.029423713684082
900,128,318,201,9,-0.0012558756861835718,0.23216283321380615,7.102383136749268
901,128,315,201,9,-0.0053579434752464294,0.23133471608161926,7.095918655395508
902,128,315,201,9,-0.0072236740961670876,0.23109976947307587,7.081161022186279
903,132,315,201,9,-0.007758540567010641,0.23087598383426666,7.146152973175049
904,132,315,200,10,-0.008355426602065563,0.23119910061359406,7.221344470977783
905,132,316,200,10,-0.009069982916116714,0.23111894726753235,7.260064601898193
906,132,316,200,10,-0.010095416568219662,0.23109200596809387,7.20781135559082
907,129,316,200,10,-0.010016215033829212,0.23059943318367004,7.189756393432617
908,129,316,201,9,-0.012727020308375359,0.2302178144454956,7.169414520263672
909,129,317,201,9,-0.013907987624406815,0.2306228131055832,7.1427106857299805
910,129,317,201,9,-0.011790690012276173,0.23092755675315857,7.12017297744751
911,136,317,201,9,-0.01468020211905241,0.23062802851200104,7.116904258728027
912,136,317,194,10,-0.015609770081937313,0.2304089516401291,7.1829609870910645
913,136,321,194,10,-0.015433024615049362,0.22958971560001373,7.258175373077393
914,136,321,194,10,-0.021293126046657562,0.22950957715511322,7.328935146331787
915,137,321,194,10,-0.022258173674345016,0.2291809767484665,7.395211219787598
916,137,321,190,9,-0.022771524265408516,0.2283342331647873,7.528611660003662
917,137,316,190,9,-0.02246755361557007,0.22766928374767303,7.528717517852783
918,137,316,190,9,-0.023777559399604797,0.22800901532173157,7.522545337677002
919,140,316,190,9,-0.023128380998969078,0.22817516326904297,7.493803977966309
920,140,316,187,13,-0.02637919783592224,0.22805288434028625,7.3958001136779785
921,140,316,187,13,-0.026302024722099304,0.2279946655035019,7.378467559814453
922,140,316,187,13,-0.027660183608531952,0.22783401608467102,7.352146625518799
923,141,316,187,13,-0.028317980468273163,0.22774673998355865,7.314728260040283
924,141,316,188,9,-0.028754573315382004,0.22721673548221588,7.329929828643799
925,141,316,188,9,-0.02932882308959961,0.22711420059204102,7.397121906280518
926,141,316,188,9,-0.029883725568652153,0.22688236832618713,7.442106246948242
927,146,316,188,9,-0.03097037598490715,0.22662898898124695,7.493579387664795
928,146,316,186,11,-0.03219497948884964,0.22692283987998962,7.455935478210449
929,146,315,186,11,-0.03477941453456879,0.22662581503391266,7.410268306732178
930,146,315,186,11,-0.0353488065302372,0.22598063945770264,7.462693214416504
931,150,315,186,11,-0.03557446226477623,0.22635585069656372,7.491258144378662
932,150,315,184,10,-0.034946806728839874,0.22644463181495667,7.4228715896606445
933,150,318,184,10,-0.03713122755289078,0.22651611268520355,7.258981227874756
934,150,318,184,10,-0.03805595636367798,0.2260124832391739,7.097631454467773
935,151,318,184,10,-0.038686834275722504,0.22580623626708984,7.0980939865112305
936,151,318,186,11,-0.03965296223759651,0.22557809948921204,7.148075103759766
937,151,320,186,11,-0.0401778519153595,0.2254660576581955,7.174221038818359
938,151,320,186,11,-0.040235865861177444,0.22570748627185822,7.140833854675293
939,153,320,186,11,-0.042694829404354095,0.2243795245885849,7.141813278198242
940,153,320,180,13,-0.04535868763923645,0.2243073433637619,7.136763572692871
941,153,315,180,13,-0.04548170045018196,0.22472646832466125,7.16578483581543
942,153,315,180,13,-0.04677779600024223,0.22466792166233063,7.155523777008057
943,159,315,180,13,-0.04635430872440338,0.22396022081375122,7.169576644897461
944,159,315,178,11,-0.049159057438373566,0.22375233471393585,7.210613250732422
945,159,316,178,11,-0.05055105313658714,0.22408413887023926,7.213785648345947
946,159,316,178,11,-0.051927804946899414,0.2240777611732483,7.136861324310303
947,32766,316,178,11,-0.05190511420369148,0.22378605604171753,7.14177942276001
948,32766,316,170,10,-0.05203330144286156,0.224615216255188,7.120239734649658
949,32766,318,170,10,-0.05273081362247467,0.22465667128562927,7.086976051330566
950,32766,318,170,10,-0.053637925535440445,0.22460591793060303,7.016634941101074
951,160,318,170,10,-0.05612761899828911,0.22537416219711304,7.05064058303833
952,160,318,171,8,-0.055908024311065674,0.22554564476013184,7.07026481628418
953,160,319,171,8,-0.05418267101049423,0.22529488801956177,7.060438632965088
954,160,319,171,8,-0.05740270018577576,0.22552086412906647,7.013141632080078
955,164,319,171,8,-0.057785894721746445,0.22380433976650238,6.993913650512695
956,164,319,170,11,-0.05828994885087013,0.22427675127983093,6.939342021942139
957,164,314,170,11,-0.05828646570444107,0.22348178923130035,6.890438079833984
958,164,314,170,11,-0.06022944673895836,0.22373059391975403,6.841574668884277
959,165,314,170,11,-0.06012123078107834,0.2231951206922531,6.830676078796387
960,165,314,167,11,-0.0604432076215744,0.22258509695529938,6.796454429626465
961,165,320,167,11,-0.06001950427889824,0.22229717671871185,6.754364967346191
962,165,320,167,11,-0.06068766117095947,0.22154705226421356,6.750334739685059
963,168,320,167,11,-0.0616711862385273,0.22126872837543488,6.737274646759033
964,168,320,165,11,-0.06012709438800812,0.22054263949394226,6.722708225250244
965,168,315,165,11,-0.062130365520715714,0.22066481411457062,6.700005531311035
966,168,315,165,11,-0.06314797699451447,0.22029495239257812,6.661922931671143
967,172,315,165,11,-0.06489571183919907,0.22084368765354156,6.644111633300781
968,172,315,168,11,-0.06544000655412674,0.22038377821445465,6.570717811584473
969,172,311,168,11,-0.06606687605381012,0.2204052209854126,6.505834579467773
970,172,311,168,11,-0.0670076459646225,0.2201572209596634,6.375216960906982
971,179,311,168,11,-0.06802189350128174,0.22020359337329865,6.355334281921387
972,179,311,175,12,-0.06933329999446869,0.22067345678806305,6.3327226638793945
973,179,315,175,12,-0.06990930438041687,0.22064641118049622,6.290304660797119
974,179,315,175,12,-0.07119820266962051,0.22063295543193817,6.264904499053955
975,32766,315,175,12,-0.07182438671588898,0.22010964155197144,6.2638349533081055
976,32766,315,165,14,-0.07118059694766998,0.2198820859193802,6.27392578125
977,32766,315,165,14,-0.07210807502269745,0.21940019726753235,6.268710613250732
978,32766,315,165,14,-0.07416491210460663,0.21889574825763702,6.266055107116699
979,32766,315,165,14,-0.07514035701751709,0.21875984966754913,6.277786731719971
980,32766,315,173,16,-0.07537492364645004,0.21879930794239044,6.286706447601318
981,32766,312,173,16,-0.07692720741033554,0.21910779178142548,6.228231430053711
982,32766,312,173,16,-0.07726000994443893,0.21775931119918823,6.189650058746338
983,183,312,173,16,-0.07909845560789108,0.21736393868923187,6.279694080352783
984,183,312,162,17,-0.0811149924993515,0.21711936593055725,6.317080974578857
985,183,310,162,17,-0.08093293756246567,0.2161385416984558,6.3006696701049805
986,183,310,162,17,-0.08144642412662506,0.2155807614326477,6.266249179840088
987,180,310,162,17,-0.0820033922791481,0.2159511148929596,6.2759575843811035
988,180,310,161,18,-0.08374644815921783,0.21679534018039703,6.249729156494141
989,180,312,161,18,-0.08419030159711838,0.21702565252780914,6.182591438293457
990,180,312,161,18,-0.0845743864774704,0.21789409220218658,6.11770486831665
991,181,312,161,18,-0.08520151674747467,0.2179536372423172,6.0794291496276855
992,181,312,153,17,-0.08562042564153671,0.21857088804244995,6.016422271728516
993,181,310,153,17,-0.08593177050352097,0.21891142427921295,5.978045463562012
994,181,310,153,17,-0.08678773790597916,0.2197374850511551,5.978095054626465
995,180,310,153,17,-0.08693572878837585,0.22065520286560059,5.9648213386535645
996,180,310,159,14,-0.08730965852737427,0.2212744951248169,5.990025997161865
997,180,314,159,14,-0.08742871880531311,0.22183091938495636,6.012301445007324
998,180,314,159,14,-0.08799709379673004,0.2222527414560318,6.050617694854736
999,183,314,159,14,-0.0881037712097168,0.22330762445926666,6.068607807159424
1000,183,314,150,14,-0.0884605348110199,0.22332978248596191,6.0113067626953125
1001,183,314,150,14,-0.08905588090419769,0.22342775762081146,5.992142677307129
1002,183,314,150,14,-0.08863984048366547,0.22356994450092316,5.958177089691162
